"pitch_type","game_date","release_speed","release_pos_x","release_pos_z","player_name","batter","pitcher","events","description","spin_dir","spin_rate_deprecated","break_angle_deprecated","break_length_deprecated","zone","des","game_type","stand","p_throws","home_team","away_team","type","hit_location","bb_type","balls","strikes","game_year","pfx_x","pfx_z","plate_x","plate_z","on_3b","on_2b","on_1b","outs_when_up","inning","inning_topbot","hc_x","hc_y","tfs_deprecated","tfs_zulu_deprecated","umpire","sv_id","vx0","vy0","vz0","ax","ay","az","sz_top","sz_bot","hit_distance_sc","launch_speed","launch_angle","effective_speed","release_spin_rate","release_extension","game_pk","fielder_2","fielder_3","fielder_4","fielder_5","fielder_6","fielder_7","fielder_8","fielder_9","release_pos_y","estimated_ba_using_speedangle","estimated_woba_using_speedangle","woba_value","woba_denom","babip_value","iso_value","launch_speed_angle","at_bat_number","pitch_number","pitch_name","home_score","away_score","bat_score","fld_score","post_away_score","post_home_score","post_bat_score","post_fld_score","if_fielding_alignment","of_fielding_alignment","spin_axis","delta_home_win_exp","delta_run_exp","bat_speed","swing_length","estimated_slg_using_speedangle","delta_pitcher_run_exp","hyper_speed","home_score_diff","bat_score_diff","home_win_exp","bat_win_exp","age_pit_legacy","age_bat_legacy","age_pit","age_bat","n_thruorder_pitcher","n_priorpa_thisgame_player_at_bat","pitcher_days_since_prev_game","batter_days_since_prev_game","pitcher_days_until_next_game","batter_days_until_next_game","api_break_z_with_gravity","api_break_x_arm","api_break_x_batter_in","arm_angle"
"FF","2024-06-16","96.7","-1.35","6.18","Alonso, Pete",624413,656302,"home_run","hit_into_play",,,,,5,"Pete Alonso homers (15) on a fly ball to left center field.   Brandon Nimmo scores.    J.D. Martinez scores.","R","R","R","NYM","SD","X",,"fly_ball",0,0,2024,"-0.16","1.62","-0.01","2.53",,607043,502110,0,1,"Bot",75.04,50.11,,,,,3.9383447867318,-140.58968365133967,-7.8302024006764634,-3.0187390881806917,33.61947602313842,-9.157036438331751,"3.3","1.56",389,"110.2",38,"96.5",2647,"6.3",745807,669134,650333,630105,592518,673490,444482,701538,665487,"54.17",0.763,1.602,"2",1,0,3,6,10,1,"4-Seam Fastball",1,1,1,1,1,4,4,1,"Standard","Standard",196,"0.18","1.973","80.0","7.7",3.085,"-1.973","110.2",0,0,"0.634","0.634",28,29,29,30,1,0,6,1,5,1,"0.84","0.16","0.16","55.1"
"SL","2024-06-16","88","-2.11","5.27","Alonso, Pete",624413,663568,"force_out","hit_into_play",,,,,14,"Pete Alonso grounds into a force out, first baseman Luis Arraez to shortstop Ha-Seong Kim.   J.D. Martinez out at 2nd.    Pete Alonso to 1st.","R","R","R","NYM","SD","X",3,"ground_ball",1,2,2024,"0.25","0.02","1.17","1.59",,,502110,0,7,"Bot",151.45,167.83,,,,,7.4614941843910865,-128.09314061031884,-2.913869056337222,1.323455128039178,24.630549528078905,-31.57063518378745,"3.3","1.56",8,"72.9",-11,"88.5",2439,"6.4",745807,669134,650333,630105,642180,673490,444482,701538,665487,"54.08",0.034,0.042,"0",1,0,0,2,60,4,"Slider",7,2,7,2,2,7,7,2,"Standard","Standard",119,"-0.001","-0.443","53.7","7.1",0.034,"0.443","88.0",5,5,"0.989","0.989",27,29,27,30,1,3,1,1,5,1,"2.9","-0.25","-0.25","37.8"
"SL","2024-06-16","88.2","-2.25","5.18","Alonso, Pete",624413,663568,,"blocked_ball",,,,,14,"Pete Alonso grounds into a force out, first baseman Luis Arraez to shortstop Ha-Seong Kim.   J.D. Martinez out at 2nd.    Pete Alonso to 1st.","R","R","R","NYM","SD","B",,,0,2,2024,"0.12","0.11","1.74","0.14",,,502110,0,7,"Bot",,,,,,,9.49900833102643,-128.06921070274433,-6.363154177910639,-0.6958258663782882,26.67322536501166,-29.843084742703525,"3.3","1.5",,,,"88.5",2466,"6.6",745807,669134,650333,630105,642180,673490,444482,701538,665487,"53.91",,,,,,,,60,3,"Slider",7,2,7,2,2,7,7,2,"Standard","Standard",124,"0","0.05",,,,"-0.05",,5,5,"0.989","0.989",27,29,27,30,1,3,1,1,5,1,"2.84","-0.12","-0.12","36.9"
"SI","2024-06-16","95.2","-2.09","5.39","Alonso, Pete",624413,663568,,"foul",,,,,5,"Pete Alonso grounds into a force out, first baseman Luis Arraez to shortstop Ha-Seong Kim.   J.D. Martinez out at 2nd.    Pete Alonso to 1st.","R","R","R","NYM","SD","S",,,0,1,2024,"-1.26","0.5","-0.18","2.17",,,502110,0,7,"Bot",,,,,,,7.831335283507352,-138.35669284565338,-3.8584067027292286,-18.021601021933346,34.325985916575654,-25.096579396427344,"3.3","1.56",,,,"94.6",2230,"6.2",745807,669134,650333,630105,642180,673490,444482,701538,665487,"54.26",,,,,,,,60,2,"Sinker",7,2,7,2,2,7,7,2,"Standard","Standard",220,"0","-0.073","75.9","7.5",,"0.073",,5,5,"0.989","0.989",27,29,27,30,1,3,1,1,5,1,"2.05","1.26","1.26","33.9"
"SI","2024-06-16","95.8","-2.09","5.42","Alonso, Pete",624413,663568,,"called_strike",,,,,8,"Pete Alonso grounds into a force out, first baseman Luis Arraez to shortstop Ha-Seong Kim.   J.D. Martinez out at 2nd.    Pete Alonso to 1st.","R","R","R","NYM","SD","S",,,0,0,2024,"-1.01","0.62","0.06","1.77",,,502110,0,7,"Bot",,,,,,,7.966604685078372,-139.29964271358506,-5.421847767289021,-14.925204659706537,31.786618016248227,-23.100210326500054,"3.41","1.62",,,,"95.8",2119,"6.4",745807,669134,650333,630105,642180,673490,444482,701538,665487,"54.11",,,,,,,,60,1,"Sinker",7,2,7,2,2,7,7,2,"Standard","Standard",230,"0","-0.063",,,,"0.063",,5,5,"0.989","0.989",27,29,27,30,1,3,1,1,5,1,"1.87","1.01","1.01","38.5"
"SL","2024-06-16","84.6","2.06","5.98","Alonso, Pete",624413,673513,"field_out","hit_into_play",,,,,8,"Pete Alonso flies out to left fielder David Peralta.","R","R","L","NYM","SD","X",7,"fly_ball",3,1,2024,"-0.39","0.12","-0.08","1.49",,502110,,2,4,"Bot",70.91,109.21,,,,,-4.1980352221532335,-123.182888471507,-4.3967793339040515,-3.255294006569412,22.15024364576814,-30.309436465103516,"3.3","1.56",261,"83.4",42,"84.4",2658,"5.9",745807,669134,650333,630105,592518,673490,444482,701538,665487,"54.61",0.003,0.003,"0",1,0,0,3,39,5,"Slider",7,1,7,1,1,7,7,1,"Standard","Standard",265,"-0.004","-0.395","73.4","8.1",0.003,"0.395","88.0",6,6,"0.971","0.971",28,29,29,30,1,2,4,1,2,1,"3.03","-0.39","0.39","59.0"
"SL","2024-06-16","84.2","2.11","6.08","Alonso, Pete",624413,673513,,"called_strike",,,,,4,"Pete Alonso flies out to left fielder David Peralta.","R","R","L","NYM","SD","S",,,3,0,2024,"-0.43","0.17","-0.33","2.24",,502110,,2,4,"Bot",,,,,,,-4.78351959796651,-122.58408661961329,-2.9128955353723542,-3.4980900034834272,22.144527011076004,-30.061210382117107,"3.35","1.55",,,,"84",2672,"5.9",745807,669134,650333,630105,592518,673490,444482,701538,665487,"54.59",,,,,,,,39,4,"Slider",7,1,7,1,1,7,7,1,"Infield shade","Standard",232,"0","-0.034",,,,"0.034",,6,6,"0.971","0.971",28,29,29,30,1,2,4,1,2,1,"3.01","-0.43","0.43","60.0"
"SL","2024-06-16","84.7","2.2","6.05","Alonso, Pete",624413,673513,,"ball",,,,,14,"Pete Alonso flies out to left fielder David Peralta.","R","R","L","NYM","SD","B",,,2,0,2024,"-0.38","0.35","0.97","2.22",,502110,,2,4,"Bot",,,,,,,-2.0967009705934085,-123.50090891188027,-3.357332467060102,-3.5342509522663694,22.025727689125983,-28.13477901674115,"3.35","1.62",,,,"84.3",2667,"5.7",745807,669134,650333,630105,592518,673490,444482,701538,665487,"54.79",,,,,,,,39,3,"Slider",7,1,7,1,1,7,7,1,"Infield shade","Standard",202,"0","0.053",,,,"-0.053",,6,6,"0.971","0.971",28,29,29,30,1,2,4,1,2,1,"2.79","-0.38","0.38","57.6"
"FF","2024-06-16","90.3","2.14","6.12","Alonso, Pete",624413,673513,,"ball",,,,,12,"Pete Alonso flies out to left fielder David Peralta.","R","R","L","NYM","SD","B",,,1,0,2024,"0.24","1.8","0.48","3.68",,502110,,2,4,"Bot",,,,,,,-4.596012990190128,-131.3139824900629,-3.8959651053021256,3.759318191571968,29.625541836534484,-10.736290153893183,"3.35","1.62",,,,"89.4",2431,"5.9",745807,669134,650333,630105,592518,673490,444482,701538,665487,"54.59",,,,,,,,39,2,"4-Seam Fastball",7,1,7,1,1,7,7,1,"Infield shade","Standard",164,"0","0.026",,,,"-0.026",,6,6,"0.971","0.971",28,29,29,30,1,2,4,1,2,1,"1.01","0.24","-0.24","63.2"
"FF","2024-06-16","90.4","2.03","6.2","Alonso, Pete",624413,673513,,"ball",,,,,11,"Pete Alonso flies out to left fielder David Peralta.","R","R","L","NYM","SD","B",,,0,0,2024,"0.18","1.7","-0.56","3.7",,502110,,2,4,"Bot",,,,,,,-6.765041592682705,-131.45718058822735,-3.8500342877577594,3.6143556414114513,29.706186673966847,-11.857332278643867,"3.38","1.6",,,,"89.3",2334,"5.8",745807,669134,650333,630105,592518,673490,444482,701538,665487,"54.69",,,,,,,,39,1,"4-Seam Fastball",7,1,7,1,1,7,7,1,"Infield shade","Standard",164,"0","0.016",,,,"-0.016",,6,6,"0.971","0.971",28,29,29,30,1,2,4,1,2,1,"1.1","0.18","-0.18","60.4"
"FF","2024-06-15","93.4","-0.71","5.94","Alonso, Pete",624413,800049,"strikeout","swinging_strike",,,,,12,"Pete Alonso strikes out swinging.","R","R","R","NYM","SD","S",2,,2,2,2024,"-0.39","1.44","0.91","3.42",,,502110,0,3,"Bot",,,,,,,5.014015699769873,-135.78542136725804,-3.75495421149151,-6.084174311760022,35.8512827068401,-13.933341580561356,"3.3","1.56",,,,"92.3",2165,"6.1",745805,543309,650333,630105,592518,673490,595777,701538,665487,"54.37",,0,"0",1,0,0,,23,6,"4-Seam Fastball",0,0,0,0,0,0,0,0,"Standard","Standard",215,"-0.037","-0.342","69.7","6.6",,"0.342",,0,0,"0.594","0.594",23,29,23,30,2,1,6,1,5,1,"1.23","0.39","0.39","49.9"
"SL","2024-06-15","86.6","-0.52","5.94","Alonso, Pete",624413,800049,,"ball",,,,,14,"Pete Alonso strikes out swinging.","R","R","R","NYM","SD","B",,,1,2,2024,"0.05","0.08","1.73","1.6",,,502110,0,3,"Bot",,,,,,,5.266763500551634,-125.9377902799282,-4.20504122860016,-0.6784664607056959,30.032567940603926,-30.6099800261932,"3.59","1.69",,,,"85.8",2258,"6.2",745805,543309,650333,630105,592518,673490,595777,701538,665487,"54.27",,,,,,,,23,5,"Slider",0,0,0,0,0,0,0,0,"Standard","Standard",139,"0","0.067",,,,"-0.067",,0,0,"0.594","0.594",23,29,23,30,2,1,6,1,5,1,"3.01","-0.05","-0.05","50.4"
"SL","2024-06-15","87.3","-0.71","5.99","Alonso, Pete",624413,800049,,"foul",,,,,5,"Pete Alonso strikes out swinging.","R","R","R","NYM","SD","S",,,1,2,2024,"0.01","0.53","0.11","2.64",,,502110,0,3,"Bot",,,,,,,1.9406472740902212,-127.0665935586415,-2.895296129294248,-0.3620918858586053,30.72875803127404,-26.053261433159502,"3.3","1.56",,,,"86.3",2412,"6",745805,543309,650333,630105,592518,673490,595777,701538,665487,"54.47",,,,,,,,23,4,"Slider",0,0,0,0,0,0,0,0,"Standard","Standard",127,"0","0","71.7","6.7",,"0",,0,0,"0.594","0.594",23,29,23,30,2,1,6,1,5,1,"2.5","-0.01","-0.01","51.4"
"FF","2024-06-15","94.1","-0.63","6.04","Alonso, Pete",624413,800049,,"foul",,,,,12,"Pete Alonso strikes out swinging.","R","R","R","NYM","SD","S",,,1,1,2024,"-0.25","1.63","0.4","3.51",,,502110,0,3,"Bot",,,,,,,3.195731436760995,-136.82423143728815,-4.32675131429113,-3.892663211415388,35.60799632570074,-11.15444292506573,"3.3","1.56",380,"109.7",26,"92.8",2045,"6",745805,543309,650333,630105,592518,673490,595777,701538,665487,"54.5",,,,,,,,23,3,"4-Seam Fastball",0,0,0,0,0,0,0,0,"Standard","Standard",209,"0","-0.074","76.6","8.0",,"0.074","109.7",0,0,"0.594","0.594",23,29,23,30,2,1,6,1,5,1,"0.99","0.25","0.25","50.1"
"FF","2024-06-15","93.6","-0.55","6.05","Alonso, Pete",624413,800049,,"swinging_strike",,,,,2,"Pete Alonso strikes out swinging.","R","R","R","NYM","SD","S",,,1,0,2024,"-0.45","1.55","0.17","2.89",,,502110,0,3,"Bot",,,,,,,2.8240405061304448,-135.9904863005949,-5.654616926755763,-6.2074650648610215,36.62303292267671,-12.036770300002013,"3.3","1.56",,,,"92.2",2200,"6.1",745805,543309,650333,630105,592518,673490,595777,701538,665487,"54.41",,,,,,,,23,2,"4-Seam Fastball",0,0,0,0,0,0,0,0,"Standard","Standard",208,"0","-0.074","79.6","7.8",,"0.074",,0,0,"0.594","0.594",23,29,23,30,2,1,6,1,5,1,"1.11","0.45","0.45","52.1"
"SL","2024-06-15","86.6","-0.63","5.97","Alonso, Pete",624413,800049,,"ball",,,,,11,"Pete Alonso strikes out swinging.","R","R","R","NYM","SD","B",,,0,0,2024,"0.07","0.27","-0.26","4.01",,,502110,0,3,"Bot",,,,,,,0.7201868460322188,-126.07426276426362,1.061266773098008,0.6115277094652022,30.15827426529068,-29.882758094972786,"3.46","1.6",,,,"85.7",2316,"6.1",745805,543309,650333,630105,592518,673490,595777,701538,665487,"54.43",,,,,,,,23,1,"Slider",0,0,0,0,0,0,0,0,"Standard","Standard",123,"0","0.062",,,,"-0.062",,0,0,"0.594","0.594",23,29,23,30,2,1,6,1,5,1,"2.82","-0.07","-0.07","51.8"
"SL","2024-06-15","88.5","-2.18","5.21","Alonso, Pete",624413,663568,"strikeout","swinging_strike_blocked",,,,,14,"Pete Alonso strikes out swinging.","R","R","R","NYM","SD","S",2,,2,2,2024,"0.23","0.27","1.93","0.75",,607043,502110,2,8,"Bot",,,,,,,9.565379862717153,-128.47831827089178,-5.3810582437772005,0.6555917999600346,25.68780394070351,-28.235193476217365,"3.3","1.56",,,,"88.8",2568,"6.5",745805,669134,650333,630105,592518,673490,595777,701538,665487,"53.97",,0,"0",1,0,0,,68,7,"Slider",5,1,5,1,1,5,5,1,"Standard","Standard",83,"-0.002","-0.326","64.2","8.4",,"0.326",,4,4,"0.989","0.989",27,29,27,30,1,4,3,1,1,1,"2.64","-0.23","-0.23","36.4"
"FF","2024-06-15","97.7","-2.17","5.41","Alonso, Pete",624413,663568,,"foul",,,,,1,"Pete Alonso strikes out swinging.","R","R","R","NYM","SD","S",,,2,2,2024,"-0.89","1.21","-0.74","3.05",,607043,502110,2,8,"Bot",,,,,,,5.807302687893542,-141.93401882910038,-3.4681138694615004,-13.450300528278207,38.73799913951639,-15.359228879168315,"3.3","1.56",154,"78.9",14,"95.6",2319,"5.6",745805,669134,650333,630105,592518,673490,595777,701538,665487,"54.87",,,,,,,,68,6,"4-Seam Fastball",5,1,5,1,1,5,5,1,"Standard","Standard",222,"0","0","77.2","7.2",,"0","88.0",4,4,"0.989","0.989",27,29,27,30,1,4,3,1,1,1,"1.23","0.89","0.89","41.0"
"SL","2024-06-15","88.3","-2.21","5.23","Alonso, Pete",624413,663568,,"foul",,,,,6,"Pete Alonso strikes out swinging.","R","R","R","NYM","SD","S",,,2,2,2024,"0.28","-0.11","0.35","2.67",,607043,502110,2,8,"Bot",,,,,,,5.675081444011974,-128.3749729459466,0.22747563960728767,1.6049310690723326,32.04800948960547,-33.67445486536418,"3.3","1.56",220,"76",42,"87.8",2410,"6.5",745805,669134,650333,630105,592518,673490,595777,701538,665487,"54",,,,,,,,68,5,"Slider",5,1,5,1,1,5,5,1,"Standard","Standard",153,"0","0","63.6","6.0",,"0","88.0",4,4,"0.989","0.989",27,29,27,30,1,4,3,1,1,1,"3.09","-0.28","-0.28","35.0"
"FF","2024-06-15","96.9","-2.09","5.47","Alonso, Pete",624413,663568,,"ball",,,,,11,"Pete Alonso strikes out swinging.","R","R","R","NYM","SD","B",,,1,2,2024,"-0.57","1.29","-0.21","4.19",,607043,502110,2,8,"Bot",,,,,,,6.34923711112752,-140.83763087700277,-0.7465169905183383,-9.17885386828381,37.201376838088635,-15.241813361529099,"3.41","1.56",,,,"96.5",2438,"6.5",745805,669134,650333,630105,592518,673490,595777,701538,665487,"53.99",,,,,,,,68,4,"4-Seam Fastball",5,1,5,1,1,5,5,1,"Standard","Standard",213,"0","0.025",,,,"-0.025",,4,4,"0.989","0.989",27,29,27,30,1,4,3,1,1,1,"1.17","0.57","0.57","40.5"
"SI","2024-06-15","95.8","-2.08","5.43","Alonso, Pete",624413,663568,,"called_strike",,,,,5,"Pete Alonso strikes out swinging.","R","R","R","NYM","SD","S",,,1,1,2024,"-1.55","0.46","0.1","2.58",,607043,502110,2,8,"Bot",,,,,,,9.284884704539701,-139.09172692075222,-2.8797420499458233,-22.321370007185806,34.0328880683806,-25.796728038416248,"3.48","1.6",,,,"95.6",2280,"6.5",745805,669134,650333,630105,592518,673490,595777,701538,665487,"54",,,,,,,,68,3,"Sinker",5,1,5,1,1,5,5,1,"Standard","Standard",213,"0","-0.121",,,,"0.121",,4,4,"0.989","0.989",27,29,27,30,1,4,3,1,1,1,"2.06","1.55","1.55","38.3"
"FF","2024-06-15","96.6","-2.12","5.47","Alonso, Pete",624413,663568,,"ball",,,,,3,"Pete Alonso strikes out swinging.","R","R","R","NYM","SD","B",,,0,1,2024,"-0.59","1.14","0.74","3.31",,607043,502110,2,8,"Bot",,,,,,,9.014790571757056,-140.3763299688759,-2.724989405901253,-10.021132368008148,34.502967134592396,-16.73101105311981,"3.51","1.68",,,,"96.7",2323,"6.6",745805,669134,650333,630105,592518,673490,595777,701538,665487,"53.88",,,,,,,,68,2,"4-Seam Fastball",5,1,5,1,1,5,5,1,"Standard","Standard",219,"0","0.053",,,,"-0.053",,4,4,"0.989","0.989",27,29,27,30,1,4,3,1,1,1,"1.33","0.59","0.59","40.3"
"FF","2024-06-15","96.7","-0.75","6.08","Alonso, Pete",624413,800049,"strikeout","swinging_strike",,,,,12,"Pete Alonso strikes out swinging.","R","R","R","NYM","SD","S",2,,1,2,2024,"-0.23","1.53","0.04","4.02",,596019,502110,1,1,"Bot",,,,,,,2.5932899980356567,-140.75718806008783,-3.343419778909147,-3.64134126937636,36.561613570319594,-11.440167897317833,"3.3","1.56",,,,"95.7",2255,"6",745805,543309,650333,630105,592518,673490,595777,701538,665487,"54.47",,0,"0",1,0,0,,8,4,"4-Seam Fastball",0,0,0,0,0,0,0,0,"Standard","Standard",212,"-0.043","-0.344","71.5","5.8",,"0.344",,0,0,"0.585","0.585",23,29,23,30,1,0,6,1,5,1,"0.94","0.23","0.23","49.4"
"FF","2024-06-15","97","-2.12","5.47","Alonso, Pete",624413,663568,,"called_strike",,,,,5,"Pete Alonso strikes out swinging.","R","R","R","NYM","SD","S",,,0,0,2024,"-0.63","1.47","0.24","2.69",,607043,502110,2,8,"Bot",,,,,,,7.785630231814503,-140.98139653304185,-5.213653321870291,-10.29159962059315,34.29941870942472,-11.649593432914454,"3.38","1.53",,,,"97",2183,"6.5",745805,669134,650333,630105,592518,673490,595777,701538,665487,"53.97",,,,,,,,68,1,"4-Seam Fastball",5,1,5,1,1,5,5,1,"Standard","Standard",220,"0","-0.077",,,,"0.077",,4,4,"0.989","0.989",27,29,27,30,1,4,3,1,1,1,"0.98","0.63","0.63","36.8"
"SL","2024-06-15","87.5","-0.61","6.07","Alonso, Pete",624413,800049,,"called_strike",,,,,12,"Pete Alonso strikes out swinging.","R","R","R","NYM","SD","S",,,1,1,2024,"0.09","0.2","0.91","2.99",,596019,502110,1,1,"Bot",,,,,,,3.4729115901356233,-127.3482602080299,-1.610183114786771,0.18540766162069666,29.816428954496107,-29.91505018913407,"3.62","1.71",,,,"86.8",2415,"6.1",745805,543309,650333,630105,592518,673490,595777,701538,665487,"54.35",,,,,,,,8,3,"Slider",0,0,0,0,0,0,0,0,"Standard","Standard",92,"0","-0.078",,,,"0.078",,0,0,"0.585","0.585",23,29,23,30,1,0,6,1,5,1,"2.81","-0.09","-0.09","49.5"
"FF","2024-06-15","95.1","-0.64","6.11","Alonso, Pete",624413,800049,,"foul",,,,,2,"Pete Alonso strikes out swinging.","R","R","R","NYM","SD","S",,,1,0,2024,"-0.35","1.35","0.13","2.84",,596019,502110,1,1,"Bot",,,,,,,2.77753193969961,-138.23623450041222,-5.80163331779943,-5.19014606644594,37.10664691570332,-13.858095259004159,"3.3","1.56",83,"88.7",85,"93.8",2151,"6",745805,543309,650333,630105,592518,673490,595777,701538,665487,"54.46",,,,,,,,8,2,"4-Seam Fastball",0,0,0,0,0,0,0,0,"Standard","Standard",206,"0","-0.105","79.5","7.8",,"0.105","88.7",0,0,"0.585","0.585",23,29,23,30,1,0,6,1,5,1,"1.22","0.35","0.35","57.1"
"FF","2024-06-15","95.2","-0.81","6.04","Alonso, Pete",624413,800049,,"ball",,,,,14,"Pete Alonso strikes out swinging.","R","R","R","NYM","SD","B",,,0,0,2024,"-0.02","1.51","0.94","2.46",,596019,502110,1,1,"Bot",,,,,,,4.614677251723061,-138.33087474338134,-7.024974617915769,-1.3591608232423633,34.953486352491694,-11.47268996425157,"3.64","1.71",,,,"94.3",2086,"6.1",745805,543309,650333,630105,592518,673490,595777,701538,665487,"54.35",,,,,,,,8,1,"4-Seam Fastball",0,0,0,0,0,0,0,0,"Standard","Standard",209,"0","0.058",,,,"-0.058",,0,0,"0.585","0.585",23,29,23,30,1,0,6,1,5,1,"1.04","0.02","0.02","48.7"
"FF","2024-06-15","96.9","-0.98","6.19","Alonso, Pete",624413,666745,"field_out","hit_into_play",,,,,11,"Pete Alonso flies out to left fielder Jurickson Profar.","R","R","R","NYM","SD","X",7,"fly_ball",2,2,2024,"-1.24","1.2","-0.5","3.57",,,,2,4,"Bot",85.31,118.7,,,,,4.123203828337916,-140.86760870103967,-4.093787530758517,-17.355018052994236,37.43618748547896,-15.568797437996237,"3.3","1.56",225,"69.1",42,"96.2",2167,"6.4",745805,543309,650333,630105,592518,673490,595777,701538,665487,"54.14",0.426,0.438,"0",1,0,0,3,36,5,"4-Seam Fastball",3,0,3,0,0,3,3,0,"Standard","Standard",216,"-0.005","-0.084","73.2","6.7",0.532,"0.084","88.0",3,3,"0.851","0.851",26,29,26,30,1,2,6,1,2,1,"1.27","1.24","1.24","57.7"
"SL","2024-06-15","87.1","-0.99","6.05","Alonso, Pete",624413,666745,,"ball",,,,,12,"Pete Alonso flies out to left fielder Jurickson Profar.","R","R","R","NYM","SD","B",,,1,2,2024,"0.21","0.43","1.4","3.25",,,,2,4,"Bot",,,,,,,5.325441064555981,-126.77538214023834,-1.3614905957939807,1.0099852109132894,28.505079859408973,-27.551568357759546,"3.43","1.59",,,,"87.2",1988,"6.6",745805,543309,650333,630105,592518,673490,595777,701538,665487,"53.92",,,,,,,,36,4,"Slider",3,0,3,0,0,3,3,0,"Standard","Standard",179,"0","0.015",,,,"-0.015",,3,3,"0.851","0.851",26,29,26,30,1,2,6,1,2,1,"2.6","-0.21","-0.21","58.4"
"SL","2024-06-15","87.1","-1.02","5.9","Alonso, Pete",624413,666745,,"called_strike",,,,,14,"Pete Alonso flies out to left fielder Jurickson Profar.","R","R","R","NYM","SD","S",,,1,1,2024,"0.25","0.27","0.85","2.4",,,,2,4,"Bot",,,,,,,3.9808684611164824,-126.70305600262863,-2.676150000682855,1.6967752438890489,30.881774930664704,-28.88717823570363,"3.5","1.61",,,,"86.8",2011,"6.6",745805,543309,650333,630105,592518,673490,595777,701538,665487,"53.92",,,,,,,,36,3,"Slider",3,0,3,0,0,3,3,0,"Standard","Standard",176,"0","-0.025",,,,"0.025",,3,3,"0.851","0.851",26,29,26,30,1,2,6,1,2,1,"2.78","-0.25","-0.25","58.2"
"FF","2024-06-15","95.3","-1","6.13","Alonso, Pete",624413,666745,,"called_strike",,,,,1,"Pete Alonso flies out to left fielder Jurickson Profar.","R","R","R","NYM","SD","S",,,1,0,2024,"-1.17","1.1","-0.59","3.28",,,,2,4,"Bot",,,,,,,3.7153915425355337,-138.56035637397267,-4.174534371227411,-15.783863632983405,39.00371474771579,-17.39431942371706,"3.43","1.56",,,,"94.6",2120,"6.5",745805,543309,650333,630105,592518,673490,595777,701538,665487,"53.97",,,,,,,,36,2,"4-Seam Fastball",3,0,3,0,0,3,3,0,"Standard","Standard",219,"0","-0.02",,,,"0.02",,3,3,"0.851","0.851",26,29,26,30,1,2,6,1,2,1,"1.47","1.17","1.17","55.4"
"SI","2024-06-15","97.1","-1.19","6.18","Alonso, Pete",624413,666745,,"ball",,,,,8,"Pete Alonso flies out to left fielder Jurickson Profar.","R","R","R","NYM","SD","B",,,0,0,2024,"-1.75","1.15","-0.08","1.51",,,,2,4,"Bot",,,,,,,7.0086783547041005,-140.90611531127058,-9.500324917183578,-24.95072282375887,35.41430562573717,-14.735565840677614,"3.49","1.61",,,,"96.6",2178,"6.4",745805,543309,650333,630105,592518,673490,595777,701538,665487,"54.11",,,,,,,,36,1,"Sinker",3,0,3,0,0,3,3,0,"Standard","Standard",222,"0","0.015",,,,"-0.015",,3,3,"0.851","0.851",26,29,26,30,1,2,6,1,2,1,"1.3","1.75","1.75","51.4"
"FF","2024-06-15","95.9","-1.69","5.58","Alonso, Pete",624413,660853,"double","hit_into_play",,,,,6,"Pete Alonso doubles (17) on a sharp line drive to center fielder Jackson Merrill.","R","R","R","NYM","SD","X",8,"line_drive",1,2,2024,"-0.94","1.56","0.49","2.36",,,,0,7,"Bot",99.73,42.25,,,,,7.858652055137717,-139.27514440030083,-6.390856895499347,-13.997427830740929,33.013250731172825,-10.579962544380088,"3.3","1.56",392,"104.8",20,"95.5",2278,"6.3",745805,543309,650333,630105,592518,673490,595777,701538,665487,"54.19",0.64,0.89,"1.25",1,1,1,6,55,5,"4-Seam Fastball",4,1,4,1,1,4,4,1,"Standard","Standard",226,"0.015","0.683","79.7","7.6",1.509,"-0.683","104.8",3,3,"0.946","0.946",28,29,29,30,1,3,4,1,1,1,,"0.94","0.94","29.3"
"SL","2024-06-15","85.4","-1.81","5.41","Alonso, Pete",624413,660853,,"ball",,,,,14,"Pete Alonso doubles (17) on a sharp line drive to center fielder Jackson Merrill.","R","R","R","NYM","SD","B",,,0,2,2024,"0.11","0.51","1.62","1.92",,,,0,7,"Bot",,,,,,,7.886429420771804,-124.15171105723465,-2.9144202959120222,-0.520493689218817,25.780178355927948,-26.532981579095615,"3.41","1.56",,,,"85.5",2278,"6.5",745805,543309,650333,630105,592518,673490,595777,701538,665487,"54.02",,,,,,,,55,4,"Slider",4,1,4,1,1,4,4,1,"Standard","Standard",159,"0","0.021",,,,"-0.021",,3,3,"0.946","0.946",28,29,29,30,1,3,4,1,1,1,"2.63","-0.11","-0.11","31.5"
"FF","2024-06-15","96.1","-1.61","5.5","Alonso, Pete",624413,660853,,"foul",,,,,1,"Pete Alonso doubles (17) on a sharp line drive to center fielder Jackson Merrill.","R","R","R","NYM","SD","S",,,0,2,2024,"-0.89","1.5","-0.67","3.2",,,,0,7,"Bot",,,,,,,4.531428153407049,-139.7469377654106,-3.840196762294449,-12.746753697348662,36.88956687447624,-11.950650538398452,"3.3","1.56",206,"69.4",30,"95.5",2294,"6.4",745805,543309,650333,630105,592518,673490,595777,701538,665487,"54.13",,,,,,,,55,3,"4-Seam Fastball",4,1,4,1,1,4,4,1,"Standard","Standard",225,"0","0","75.9","7.1",,"0","88.0",3,3,"0.946","0.946",28,29,29,30,1,3,4,1,1,1,,"0.89","0.89","29.9"
