"pitch_type","game_date","release_speed","release_pos_x","release_pos_z","player_name","batter","pitcher","events","description","spin_dir","spin_rate_deprecated","break_angle_deprecated","break_length_deprecated","zone","des","game_type","stand","p_throws","home_team","away_team","type","hit_location","bb_type","balls","strikes","game_year","pfx_x","pfx_z","plate_x","plate_z","on_3b","on_2b","on_1b","outs_when_up","inning","inning_topbot","hc_x","hc_y","tfs_deprecated","tfs_zulu_deprecated","umpire","sv_id","vx0","vy0","vz0","ax","ay","az","sz_top","sz_bot","hit_distance_sc","launch_speed","launch_angle","effective_speed","release_spin_rate","release_extension","game_pk","fielder_2","fielder_3","fielder_4","fielder_5","fielder_6","fielder_7","fielder_8","fielder_9","release_pos_y","estimated_ba_using_speedangle","estimated_woba_using_speedangle","woba_value","woba_denom","babip_value","iso_value","launch_speed_angle","at_bat_number","pitch_number","pitch_name","home_score","away_score","bat_score","fld_score","post_away_score","post_home_score","post_bat_score","post_fld_score","if_fielding_alignment","of_fielding_alignment","spin_axis","delta_home_win_exp","delta_run_exp","bat_speed","swing_length","estimated_slg_using_speedangle","delta_pitcher_run_exp","hyper_speed","home_score_diff","bat_score_diff","home_win_exp","bat_win_exp","age_pit_legacy","age_bat_legacy","age_pit","age_bat","n_thruorder_pitcher","n_priorpa_thisgame_player_at_bat","pitcher_days_since_prev_game","batter_days_since_prev_game","pitcher_days_until_next_game","batter_days_until_next_game","api_break_z_with_gravity","api_break_x_arm","api_break_x_batter_in","arm_angle"
"CH","2024-07-24","80.9","-1.71","6.56","Walker, Christian",572233,608379,"home_run","hit_into_play",,,,,8,"Christian Walker homers (23) on a fly ball to left center field.","R","R","R","KC","AZ","X",,"fly_ball",2,2,2024,"-1.04","0.5","0.23","1.98",,,,1,4,"Top",55.22,51.03,,,,,6.3865991781864135,-117.64236450423577,-4.557258647329853,-10.89614871933125,22.38182026831551,-26.8491081700627,"3.39","1.51",405,"106.8",22,"81.6",1539,"6.8",746279,521692,686469,686681,672580,677951,624428,664728,671221,"53.7",0.874,1.526,"2",1,0,3,6,26,5,"Changeup",1,2,2,1,3,1,3,1,"Standard","Standard",245,"-0.115","1.02","79.0","8.2",2.812,"-1.02","106.8",-1,1,"0.394","0.606",32,33,33,33,2,1,5,1,6,2,"2.99","1.04","1.04","53.7"
"CH","2024-07-24","81.2","-1.61","6.49","Walker, Christian",572233,608379,,"swinging_strike",,,,,8,"Christian Walker homers (23) on a fly ball to left center field.","R","R","R","KC","AZ","S",,,2,1,2024,"-1.35","-0.12","-0.13","1.46",,,,1,4,"Top",,,,,,,5.979583854465849,-118.03787909301943,-4.402399440943642,-13.800076507162643,24.241405614085764,-32.604780518761416,"3.39","1.51",,,,"81.7",1595,"6.9",746279,521692,686469,686681,672580,677951,624428,664728,671221,"53.61",,,,,,,,26,4,"Changeup",1,2,2,1,2,1,2,1,"Standard","Standard",244,"0","-0.049","78.0","9.0",,"0.049",,-1,1,"0.394","0.606",32,33,33,33,2,1,5,1,6,2,"3.61","1.35","1.35","52.7"
"FF","2024-07-24","93.7","-1.48","6.51","Walker, Christian",572233,608379,,"called_strike",,,,,3,"Christian Walker homers (23) on a fly ball to left center field.","R","R","R","KC","AZ","S",,,2,0,2024,"-0.5","1.31","0.68","3.5",,,,1,4,"Top",,,,,,,6.745343117781926,-136.36798534849424,-5.008709048391917,-7.699329711318678,28.618004403644832,-14.8954061238599,"3.51","1.63",,,,"94.8",1733,"6.8",746279,521692,686469,686681,672580,677951,624428,664728,671221,"53.69",,,,,,,,26,3,"4-Seam Fastball",1,2,2,1,2,1,2,1,"Standard","Standard",209,"0","-0.041",,,,"0.041",,-1,1,"0.394","0.606",32,33,33,33,2,1,5,1,6,2,"1.28","0.5","0.5","52.4"
"SL","2024-07-24","83.9","-1.68","6.3","Walker, Christian",572233,608379,,"ball",,,,,14,"Christian Walker homers (23) on a fly ball to left center field.","R","R","R","KC","AZ","B",,,1,0,2024,"0.33","0.31","0.86","1.28",,,,1,4,"Top",,,,,,,5.297565341345506,-122.02878745149569,-5.8471943310152925,2.227396573656345,25.287529780545366,-28.130344350432157,"3.57","1.6",,,,"84.8",1756,"7",746279,521692,686469,686681,672580,677951,624428,664728,671221,"53.47",,,,,,,,26,2,"Slider",1,2,2,1,2,1,2,1,"Standard","Standard",200,"0","0.046",,,,"-0.046",,-1,1,"0.394","0.606",32,33,33,33,2,1,5,1,6,2,"2.95","-0.33","-0.33","47.0"
"SL","2024-07-24","80.5","-1.8","6.37","Walker, Christian",572233,608379,,"ball",,,,,11,"Christian Walker homers (23) on a fly ball to left center field.","R","R","R","KC","AZ","B",,,0,0,2024,"0.2","-0.67","-0.46","5.53",,,,1,4,"Top",,,,,,,2.6082756487192413,-117.05134230518713,6.146643284370063,1.403966743391228,21.39528309638773,-39.64777665130699,"3.54","1.63",,,,"81.6",1588,"7",746279,521692,686469,686681,672580,677951,624428,664728,671221,"53.51",,,,,,,,26,1,"Slider",1,2,2,1,2,1,2,1,"Standard","Standard",74,"0","0.025",,,,"-0.025",,-1,1,"0.394","0.606",32,33,33,33,2,1,5,1,6,2,"4.18","-0.2","-0.2","49.4"
"SI","2024-07-24","95.5","-2.32","5.71","Walker, Christian",572233,663704,"field_out","hit_into_play",,,,,6,"Christian Walker grounds out, second baseman Garrett Hampson to first baseman Vinnie Pasquantino.","R","R","R","KC","AZ","X",4,"ground_ball",2,2,2024,"-1.46","0.62","0.34","2.78",,,,2,9,"Top",141.11,144.79,,,,,10.41870476364498,-138.71388061015014,-3.47065940218215,-21.260066229832812,32.014725467033486,-23.60243383588687,"3.39","1.51",138,"108.9",6,"96.4",2353,"7",746279,521692,686469,641658,672580,677951,671221,664728,592669,"53.52",0.706,0.689,"0",1,0,0,4,74,5,"Sinker",4,8,8,4,8,4,8,4,"Standard","Standard",229,"0.001","-0.084","75.6","7.3",0.846,"0.084","108.9",-4,4,"0.015","0.985",27,33,28,33,1,4,1,1,4,2,"1.9","1.46","1.46","31.4"
"CU","2024-07-24","83.4","-2.29","5.8","Walker, Christian",572233,663704,,"foul",,,,,8,"Christian Walker grounds out, second baseman Garrett Hampson to first baseman Vinnie Pasquantino.","R","R","R","KC","AZ","S",,,2,1,2024,"1.12","-0.83","-0.21","1.65",,,,2,9,"Top",,,,,,,2.6131697779544534,-121.50253061201511,-1.4611270884961611,10.542230393381125,24.429564840509464,-40.307399263413956,"3.39","1.51",335,"101.6",21,"84",2835,"6.7",746279,521692,686469,641658,672580,677951,671221,664728,592669,"53.79",,,,,,,,74,4,"Curveball",4,8,8,4,8,4,8,4,"Standard","Standard",49,"0","-0.032","74.8","8.0",,"0.032","101.6",-4,4,"0.015","0.985",27,33,28,33,1,4,1,1,4,2,"4.11","-1.12","-1.12","35.6"
"SI","2024-07-24","94.1","-2.25","5.73","Walker, Christian",572233,663704,,"ball",,,,,12,"Christian Walker grounds out, second baseman Garrett Hampson to first baseman Vinnie Pasquantino.","R","R","R","KC","AZ","B",,,1,1,2024,"-1.18","0.55","1.19","3.07",,,,2,9,"Top",,,,,,,11.648699106849964,-136.64916403813524,-2.4616024945971393,-17.2520162733133,28.06456642900988,-24.91074990736346,"3.55","1.64",,,,"95.2",2458,"6.9",746279,521692,686469,641658,672580,677951,671221,664728,592669,"53.6",,,,,,,,74,3,"Sinker",4,8,8,4,8,4,8,4,"Standard","Standard",226,"0","0.023",,,,"-0.023",,-4,4,"0.015","0.985",27,33,28,33,1,4,1,1,4,2,"2.02","1.18","1.18","31.5"
"SL","2024-07-24","86.2","-2.44","5.49","Walker, Christian",572233,663704,,"swinging_strike",,,,,14,"Christian Walker grounds out, second baseman Garrett Hampson to first baseman Vinnie Pasquantino.","R","R","R","KC","AZ","S",,,1,0,2024,"0.13","0.2","0.9","1.76",,,,2,9,"Top",,,,,,,7.7711116857297435,-125.52441247662891,-3.198337074900717,0.152954647727226,20.366802576759362,-29.698676074040257,"3.39","1.51",,,,"88",2311,"7",746279,521692,686469,641658,672580,677951,671221,664728,592669,"53.54",,,,,,,,74,2,"Slider",4,8,8,4,8,4,8,4,"Standard","Standard",269,"0","-0.02","40.6","7.1",,"0.02",,-4,4,"0.015","0.985",27,33,28,33,1,4,1,1,4,2,"2.82","-0.13","-0.13","29.1"
"SI","2024-07-24","95","-2.25","5.79","Walker, Christian",572233,663704,,"ball",,,,,14,"Christian Walker grounds out, second baseman Garrett Hampson to first baseman Vinnie Pasquantino.","R","R","R","KC","AZ","B",,,0,0,2024,"-1.05","0.81","1.75","1.56",,,,2,9,"Top",,,,,,,12.927394330283683,-137.63615514237244,-7.292075517103898,-16.15378736926607,29.3293125316086,-20.317151038205033,"3.49","1.61",,,,"95.9",2309,"7",746279,521692,686469,641658,672580,677951,671221,664728,592669,"53.53",,,,,,,,74,1,"Sinker",4,8,8,4,8,4,8,4,"Standard","Standard",225,"0","0.015",,,,"-0.015",,-4,4,"0.015","0.985",27,33,28,33,1,4,1,1,4,2,"1.73","1.05","1.05","33.6"
"SI","2024-07-24","94","-1.74","6.39","Walker, Christian",572233,608379,"field_out","hit_into_play",,,,,8,"Christian Walker grounds out, third baseman Maikel Garcia to first baseman Vinnie Pasquantino.","R","R","R","KC","AZ","X",5,"ground_ball",3,1,2024,"-1.04","1.18","-0.25","1.95",,,,0,2,"Top",86.47,151.21,,,,,6.211460988570079,-136.59904347135378,-8.49046996282354,-14.353355101129385,28.661401999349152,-15.751308521829287,"3.39","1.51",5,"91.6",-19,"95",2071,"6.8",746279,521692,686469,686681,672580,677951,624428,664728,671221,"53.69",0.106,0.087,"0",1,0,0,2,8,5,"Sinker",0,0,0,0,0,0,0,0,"Standard","Standard",211,"0.023","-0.375","79.1","7.7",0.119,"0.375","91.6",0,0,"0.5","0.5",32,33,33,33,1,0,5,1,6,2,"1.4","1.04","1.04","48.0"
"FF","2024-07-24","97","-1.8","5.65","Walker, Christian",572233,640451,"field_out","hit_into_play",,,,,8,"Christian Walker flies out to right fielder Drew Waters.","R","R","R","KC","AZ","X",9,"fly_ball",0,1,2024,"-0.57","1.55","0.04","1.73",682998,,592626,1,8,"Top",160.83,116.98,,,,,6.2435149632412354,-140.97724206389165,-8.511770489471107,-9.01580414593355,30.803842813617383,-9.794427024600898,"3.39","1.51",224,"94.1",58,"97.3",2064,"6.4",746279,521692,686469,686681,672580,677951,641658,664728,671221,"54.08",0.014,0.016,"0",1,0,0,3,62,2,"4-Seam Fastball",4,3,3,4,3,4,3,4,"Standard","Standard",212,"0.155","-0.168","79.5","8.3",0.023,"0.168","94.1",1,-1,"0.597","0.403",29,33,30,33,1,3,4,1,4,2,"0.87","0.57","0.57","48.3"
"FF","2024-07-24","93.7","-1.66","6.48","Walker, Christian",572233,608379,,"foul",,,,,3,"Christian Walker grounds out, third baseman Maikel Garcia to first baseman Vinnie Pasquantino.","R","R","R","KC","AZ","S",,,3,0,2024,"-0.68","1.58","0.34","3.46",,,,0,2,"Top",,,,,,,6.760188503885096,-136.19920035894853,-5.595726523330117,-9.985636939903046,29.512995698568723,-11.462652231214854,"3.39","1.51",170,"78.2",70,"94.7",2270,"6.9",746279,521692,686469,686681,672580,677951,624428,664728,671221,"53.58",,,,,,,,8,4,"4-Seam Fastball",0,0,0,0,0,0,0,0,"Standard","Standard",207,"0","-0.081","69.5","7.4",,"0.081","88.0",0,0,"0.5","0.5",32,33,33,33,1,0,5,1,6,2,"1.02","0.68","0.68","56.7"
"FF","2024-07-24","97.6","-1.79","5.7","Walker, Christian",572233,640451,,"foul",,,,,9,"Christian Walker flies out to right fielder Drew Waters.","R","R","R","KC","AZ","S",,,0,0,2024,"-0.5","1.15","0.46","1.89",682998,,592626,1,8,"Top",,,,,,,7.2357199972333985,-141.99099133512357,-7.459883362540548,-8.343781997339333,29.13285092548854,-15.116985959348883,"3.39","1.51",,,,"98.4",1931,"6.5",746279,521692,686469,686681,672580,677951,641658,664728,671221,"53.99",,,,,,,,62,1,"4-Seam Fastball",4,3,3,4,3,4,3,4,"Standard","Standard",211,"0","-0.081","71.0","7.9",,"0.081",,1,-1,"0.597","0.403",29,33,30,33,1,3,4,1,4,2,"1.22","0.5","0.5","47.8"
"SI","2024-07-24","94.3","-1.67","6.36","Walker, Christian",572233,608379,,"ball",,,,,14,"Christian Walker grounds out, third baseman Maikel Garcia to first baseman Vinnie Pasquantino.","R","R","R","KC","AZ","B",,,2,0,2024,"-1.09","1.23","1.13","1.83",,,,0,2,"Top",,,,,,,9.769706805875035,-136.826021660437,-8.867467554125486,-15.841807026225489,29.637074404976858,-14.935539989728671,"3.48","1.59",,,,"95",2136,"6.8",746279,521692,686469,686681,672580,677951,624428,664728,671221,"53.68",,,,,,,,8,3,"Sinker",0,0,0,0,0,0,0,0,"Standard","Standard",208,"0","0.132",,,,"-0.132",,0,0,"0.5","0.5",32,33,33,33,1,0,5,1,6,2,"1.35","1.09","1.09","52.2"
"FC","2024-07-24","89.7","-1.63","6.41","Walker, Christian",572233,608379,,"ball",,,,,12,"Christian Walker grounds out, third baseman Maikel Garcia to first baseman Vinnie Pasquantino.","R","R","R","KC","AZ","B",,,1,0,2024,"0.13","0.8","1.28","2.88",,,,0,2,"Top",,,,,,,6.995793465573864,-130.49454962614539,-4.505402310085538,0.08032187075016957,25.672879378700262,-22.324422804666593,"3.48","1.62",,,,"90.8",2114,"6.8",746279,521692,686469,686681,672580,677951,624428,664728,671221,"53.7",,,,,,,,8,2,"Cutter",0,0,0,0,0,0,0,0,"Standard","Standard",194,"0","0.062",,,,"-0.062",,0,0,"0.5","0.5",32,33,33,33,1,0,5,1,6,2,"2.02","-0.13","-0.13","49.4"
"FF","2024-07-24","93.2","-1.57","6.55","Walker, Christian",572233,608379,,"ball",,,,,14,"Christian Walker grounds out, third baseman Maikel Garcia to first baseman Vinnie Pasquantino.","R","R","R","KC","AZ","B",,,0,0,2024,"-0.71","1.6","0.09","1.26",,,,0,2,"Top",,,,,,,5.89008707687571,-135.2653752238317,-11.44690623007785,-9.98291042952466,28.70038798164501,-10.268292235415021,"3.39","1.56",,,,"94.2",2206,"7",746279,521692,686469,686681,672580,677951,624428,664728,671221,"53.54",,,,,,,,8,1,"4-Seam Fastball",0,0,0,0,0,0,0,0,"Standard","Standard",207,"0","0.034",,,,"-0.034",,0,0,"0.5","0.5",32,33,33,33,1,0,5,1,6,2,"1.04","0.71","0.71","57.4"
"SI","2024-07-24","97.4","2.38","5.35","Walker, Christian",572233,672582,"field_out","hit_into_play",,,,,5,"Christian Walker lines out to second baseman Michael Massey.","R","R","L","KC","AZ","X",4,"line_drive",3,2,2024,"1.38","0.54","0.08","2.67",,,,0,6,"Top",137.24,136.67,,,,,-9.190670074206219,-141.5151391819302,-2.8841870288442566,20.602115146400113,31.89634273999153,-24.46011995692867,"3.39","1.51",164,"90.3",8,"96",2157,"5.5",746279,521692,686469,686681,672580,677951,624428,664728,671221,"54.98",0.54,0.512,"0",1,0,0,4,45,6,"Sinker",4,3,3,4,3,4,3,4,"Standard","Standard",126,"0.036","-0.299","73.7","6.7",0.627,"0.299","90.3",1,-1,"0.667","0.333",24,33,25,33,1,2,1,1,4,2,"1.87","1.38","-1.38","36.5"
"SI","2024-07-24","96.6","2.46","5.27","Walker, Christian",572233,672582,,"foul",,,,,3,"Christian Walker lines out to second baseman Michael Massey.","R","R","L","KC","AZ","S",,,3,1,2024,"1.47","0.31","0.77","2.99",,,,0,6,"Top",,,,,,,-7.735815749050087,-140.41545970207312,-1.1910035690759377,21.259014413093773,32.26158696064581,-27.963450212989837,"3.39","1.51",336,"93.7",29,"95.1",2097,"5.5",746279,521692,686469,686681,672580,677951,624428,664728,671221,"54.99",,,,,,,,45,5,"Sinker",4,3,3,4,3,4,3,4,"Standard","Standard",127,"0","-0.076","75.3","6.7",,"0.076","93.7",1,-1,"0.667","0.333",24,33,25,33,1,2,1,1,4,2,"2.14","1.47","-1.47","29.0"
"FF","2024-07-24","95.6","2.64","5.37","Walker, Christian",572233,672582,,"foul",,,,,6,"Christian Walker lines out to second baseman Michael Massey.","R","R","L","KC","AZ","S",,,3,0,2024,"1.02","0.86","0.43","2.55",,,,0,6,"Top",,,,,,,-7.993122605579698,-139.0826480978951,-3.7706386548768234,14.949105971184657,27.816330750304097,-20.27749655400307,"3.39","1.51",345,"93.6",30,"94.8",1839,"5.6",746279,521692,686469,686681,672580,677951,624428,664728,671221,"54.93",,,,,,,,45,4,"4-Seam Fastball",4,3,3,4,3,4,3,4,"Standard","Standard",137,"0","-0.081","72.4","6.4",,"0.081","93.6",1,-1,"0.667","0.333",24,33,25,33,1,2,1,1,4,2,"1.61","1.02","-1.02","27.5"
"SL","2024-07-24","84.9","2.52","5.54","Walker, Christian",572233,672582,,"ball",,,,,12,"Christian Walker lines out to second baseman Michael Massey.","R","R","L","KC","AZ","B",,,2,0,2024,"-0.47","0.06","1.65","4.21",,,,0,6,"Top",,,,,,,-1.070808912514307,-123.73492306447218,2.9199980139541006,-4.674913206816046,21.397430661453104,-32.2272623600212,"3.57","1.72",,,,"83.9",2606,"5.3",746279,521692,686469,686681,672580,677951,624428,664728,671221,"55.25",,,,,,,,45,3,"Slider",4,3,3,4,3,4,3,4,"Standard","Standard",283,"0","0.132",,,,"-0.132",,1,-1,"0.667","0.333",24,33,25,33,1,2,1,1,4,2,"3.06","-0.47","0.47","36.0"
"SL","2024-07-24","86.2","2.64","5.4","Walker, Christian",572233,672582,,"ball",,,,,12,"Christian Walker lines out to second baseman Michael Massey.","R","R","L","KC","AZ","B",,,1,0,2024,"-0.35","0.01","1.29","3.22",,,,0,6,"Top",,,,,,,-2.448226911038242,-125.69563772139611,0.89985611248078,-3.3231355530659497,23.101716579145048,-32.47298011334662,"3.57","1.75",,,,"85",2591,"5.2",746279,521692,686469,686681,672580,677951,624428,664728,671221,"55.32",,,,,,,,45,2,"Slider",4,3,3,4,3,4,3,4,"Standard","Standard",278,"0","0.062",,,,"-0.062",,1,-1,"0.667","0.333",24,33,25,33,1,2,1,1,4,2,"3.03","-0.35","0.35","29.1"
"FF","2024-07-24","96.5","2.45","5.64","Walker, Christian",572233,672582,,"ball",,,,,14,"Christian Walker lines out to second baseman Michael Massey.","R","R","L","KC","AZ","B",,,0,0,2024,"0.95","0.94","1.2","2.39",,,,0,6,"Top",,,,,,,-5.341886319813514,-140.3990623937503,-5.14632116209284,13.726862526634214,30.212157448414647,-18.816618973929867,"3.63","1.75",,,,"94.8",2044,"5.2",746279,521692,686469,686681,672580,677951,624428,664728,671221,"55.31",,,,,,,,45,1,"4-Seam Fastball",4,3,3,4,3,4,3,4,"Standard","Standard",131,"0","0.034",,,,"-0.034",,1,-1,"0.667","0.333",24,33,25,33,1,2,1,1,4,2,"1.5","0.95","-0.95","34.7"
"SL","2024-07-23","88","-1.86","5.45","Walker, Christian",572233,679525,"field_out","hit_into_play",,,,,4,"Christian Walker pops out to third baseman Nick Loftin in foul territory.","R","R","R","KC","AZ","X",5,"popup",1,1,2024,"0.23","-0.22","-0.31","2.47",,,,2,5,"Top",67,156.49,,,,,3.3041594351780503,-128.13795294008807,-0.6050498720352074,1.7129180934662498,29.730473166363556,-34.69985525905076,"3.39","1.51",193,"84.5",61,"87.6",2343,"6.3",746281,666023,521692,672580,679845,677951,680118,641658,592669,"54.22",0.023,0.023,"0",1,0,0,3,37,3,"Slider",1,5,5,1,5,1,5,1,"Standard","Standard",42,"0.003","-0.094","76.4","8.0",0.03,"0.094","88.0",-4,4,"0.108","0.892",26,33,26,33,3,2,4,1,6,1,"3.19","-0.23","-0.23","31.5"
"SL","2024-07-23","88.8","-1.8","5.45","Walker, Christian",572233,679525,,"ball",,,,,14,"Christian Walker pops out to third baseman Nick Loftin in foul territory.","R","R","R","KC","AZ","B",,,0,1,2024,"-0.05","0.11","1.19","0.7",,,,2,5,"Top",,,,,,,7.398093836311182,-128.7917496247213,-5.554674895336043,-2.573093148197856,34.8505047976233,-29.7620482328857,"3.47","1.75",,,,"87.2",2415,"6.2",746281,666023,521692,672580,679845,677951,680118,641658,592669,"54.33",,,,,,,,37,2,"Slider",1,5,5,1,5,1,5,1,"Standard","Standard",344,"0","0.011",,,,"-0.011",,-4,4,"0.108","0.892",26,33,26,33,3,2,4,1,6,1,"2.88","0.05","0.05","30.7"
"SL","2024-07-23","88.1","-1.8","5.53","Walker, Christian",572233,679525,,"swinging_strike",,,,,9,"Christian Walker pops out to third baseman Nick Loftin in foul territory.","R","R","R","KC","AZ","S",,,0,0,2024,"0.21","-0.02","0.55","1.48",,,,2,5,"Top",,,,,,,5.236061323077188,-128.13329826654928,-3.5831050507514313,1.038554099163961,30.12822254998533,-31.834027825261582,"3.39","1.51",,,,"87.2",2344,"6",746281,666023,521692,672580,679845,677951,680118,641658,592669,"54.47",,,,,,,,37,1,"Slider",1,5,5,1,5,1,5,1,"Standard","Standard",343,"0","-0.016","68.2","8.8",,"0.016",,-4,4,"0.108","0.892",26,33,26,33,3,2,4,1,6,1,"3","-0.21","-0.21","31.3"
"SL","2024-07-23","85.4","-1.66","5.6","Walker, Christian",572233,679525,"walk","blocked_ball",,,,,14,"Christian Walker walks.","R","R","R","KC","AZ","B",,,3,2,2024,"0.28","-0.28","1.72","0.29",,,,2,3,"Top",,,,,,,7.388099734178092,-124.12003592436875,-5.641075494025753,1.4272420448744785,24.728423464421223,-34.07932861432578,"3.44","1.61",,,,"85.3",2711,"6.3",746281,666023,521692,672580,679845,677951,680118,641658,592669,"54.23",,0.689131,"0.7",1,0,0,,22,7,"Slider",1,3,3,1,3,1,3,1,"Standard","Standard",56,"-0.01","0.103",,,,"-0.103",,-2,2,"0.309","0.691",26,33,26,33,2,1,4,1,6,1,"3.41","-0.28","-0.28","34.6"
"SL","2024-07-23","89.2","-1.86","5.42","Walker, Christian",572233,679525,,"foul",,,,,12,"Christian Walker walks.","R","R","R","KC","AZ","S",,,3,2,2024,"0.12","0.1","0.99","2.62",,,,2,3,"Top",,,,,,,6.726462248169336,-129.6977010622344,-0.9535529792249752,-0.3207021986613391,31.549761197476183,-31.12734461410246,"3.39","1.51",3,"65.3",-43,"88.2",2482,"6.1",746281,666023,521692,672580,679845,677951,680118,641658,592669,"54.39",,,,,,,,22,6,"Slider",1,3,3,1,3,1,3,1,"Standard","Standard",344,"0","0","74.1","8.5",,"0","88.0",-2,2,"0.309","0.691",26,33,26,33,2,1,4,1,6,1,"2.81","-0.12","-0.12","30.9"
"FF","2024-07-23","96.3","-1.74","5.55","Walker, Christian",572233,679525,,"ball",,,,,12,"Christian Walker walks.","R","R","R","KC","AZ","B",,,2,2,2024,"-0.86","1.22","1.25","2.97",,,,2,3,"Top",,,,,,,9.829694351556146,-139.89902768253722,-4.008861385578335,-13.410911573866818,30.345393647471347,-15.442945831755553,"3.44","1.72",,,,"96.1",2612,"6.2",746281,666023,521692,672580,679845,677951,680118,641658,592669,"54.3",,,,,,,,22,5,"4-Seam Fastball",1,3,3,1,3,1,3,1,"Standard","Standard",229,"0","0.041",,,,"-0.041",,-2,2,"0.309","0.691",26,33,26,33,2,1,4,1,6,1,"1.24","0.86","0.86","30.8"
"SL","2024-07-23","86.7","-1.86","5.49","Walker, Christian",572233,679525,,"foul",,,,,14,"Christian Walker walks.","R","R","R","KC","AZ","S",,,2,1,2024,"0.46","-0.17","0.3","1.24",,,,2,3,"Top",,,,,,,4.194935768374119,-126.24459825990041,-3.610616771444171,4.065710333826349,26.099862910268143,-33.41515203261263,"3.39","1.51",2,"79.9",-30,"86.3",2449,"6",746281,666023,521692,672580,679845,677951,680118,641658,592669,"54.48",,,,,,,,22,4,"Slider",1,3,3,1,3,1,3,1,"Standard","Standard",66,"0","-0.032","74.0","8.4",,"0.032","88.0",-2,2,"0.309","0.691",26,33,26,33,2,1,4,1,6,1,"3.2","-0.46","-0.46","29.6"
"FF","2024-07-23","94.1","-1.89","5.49","Walker, Christian",572233,679525,,"foul",,,,,8,"Christian Walker walks.","R","R","R","KC","AZ","S",,,2,0,2024,"-0.95","1.4","0.22","2.02",,,,2,3,"Top",,,,,,,7.5364136215140265,-136.73819782033868,-6.388554509755041,-13.514923233465296,29.850319637692692,-13.344761205182174,"3.39","1.51",207,"77.2",56,"93.9",2474,"6.2",746281,666023,521692,672580,679845,677951,680118,641658,592669,"54.26",,,,,,,,22,3,"4-Seam Fastball",1,3,3,1,3,1,3,1,"Standard","Standard",227,"0","-0.023","76.6","7.7",,"0.023","88.0",-2,2,"0.309","0.691",26,33,26,33,2,1,4,1,6,1,"1.18","0.95","0.95","33.5"
"SI","2024-07-23","94.1","-1.9","5.45","Walker, Christian",572233,679525,,"ball",,,,,12,"Christian Walker walks.","R","R","R","KC","AZ","B",,,1,0,2024,"-1.37","0.58","1.17","3.36",,,,2,3,"Top",,,,,,,10.96222092604736,-136.62334937091202,-1.0032477184180655,-19.526523042813665,28.0991070336761,-24.86842661621881,"3.52","1.66",,,,"94",2394,"6.2",746281,666023,521692,672580,679845,677951,680118,641658,592669,"54.3",,,,,,,,22,2,"Sinker",1,3,3,1,3,1,3,1,"Standard","Standard",228,"0","0.026",,,,"-0.026",,-2,2,"0.309","0.691",26,33,26,33,2,1,4,1,6,1,"1.99","1.37","1.37","28.3"
"FF","2024-07-23","94.3","-1.82","5.52","Walker, Christian",572233,679525,,"ball",,,,,14,"Christian Walker walks.","R","R","R","KC","AZ","B",,,0,0,2024,"-0.79","1.18","1.29","2.43",,,,2,3,"Top",,,,,,,9.816148542278574,-137.00133987774527,-4.98041239002435,-11.98978388537885,27.07163347636547,-16.32004393513439,"3.47","1.64",,,,"94.4",2494,"6.2",746281,666023,521692,672580,679845,677951,680118,641658,592669,"54.28",,,,,,,,22,1,"4-Seam Fastball",1,3,3,1,3,1,3,1,"Standard","Standard",228,"0","0.015",,,,"-0.015",,-2,2,"0.309","0.691",26,33,26,33,2,1,4,1,6,1,"1.37","0.79","0.79","30.0"
"SI","2024-07-23","94.8","-2.05","5.43","Walker, Christian",572233,679525,"sac_fly","hit_into_play",,,,,9,"Christian Walker out on a sacrifice fly to right fielder Hunter Renfroe.   Corbin Carroll scores.","R","R","R","KC","AZ","X",9,"line_drive",2,1,2024,"-1.33","0.63","0.64","1.99",682998,606466,592626,0,1,"Top",202.46,78.59,,,,,9.971854509648916,-137.7038599102234,-4.7413470791840195,-19.112784267955536,27.85522019947315,-23.2803783471591,"3.39","1.51",352,"105.5",18,"94.9",2437,"6.3",746281,666023,521692,672580,679845,677951,680118,641658,592669,"54.24",0.531,0.666,"0",1,0,0,5,4,4,"Sinker",0,0,0,0,1,0,1,0,"Standard","Standard",225,"0.029","-0.539","75.8","7.5",1.073,"0.539","105.5",0,0,"0.337","0.663",26,33,26,33,1,0,4,1,6,1,"1.9","1.33","1.33","28.6"
"SL","2024-07-23","88.6","-2.03","5.44","Walker, Christian",572233,679525,,"blocked_ball",,,,,14,"Christian Walker out on a sacrifice fly to right fielder Hunter Renfroe.   Corbin Carroll scores.","R","R","R","KC","AZ","B",,,1,1,2024,"0.07","0.22","1.93","0.48",682998,606466,592626,0,1,"Top",,,,,,,9.446339660350453,-128.60557882332114,-6.430081939558358,-1.1811991620342577,26.704376125225302,-28.58659768779409,"3.44","1.65",,,,"88",2545,"6.1",746281,666023,521692,672580,679845,677951,680118,641658,592669,"54.43",,,,,,,,4,3,"Slider",0,0,0,0,0,0,0,0,"Standard","Standard",343,"0","0.158",,,,"-0.158",,0,0,"0.337","0.663",26,33,26,33,1,0,4,1,6,1,"2.7","-0.07","-0.07","29.8"
